Date,Bar Name,Brand Name,Inventory,Demand,Order Quantity
2023-12-31,Brown's Bar,Malibu,278.0409991494329,341.87,233.0520011340895
2024-01-01,Brown's Bar,Malibu,286.2009991494328,416.29,224.89200113408958
2023-10-23,Brown's Bar,Miller,570.9072076526139,0.0,0.0
2023-10-24,Brown's Bar,Miller,570.9072076526139,0.0,0.0
2023-10-25,Brown's Bar,Miller,381.25720765261394,189.65,189.64999999999998
2023-10-26,Brown's Bar,Miller,381.25720765261394,0.0,189.64999999999998
2023-10-27,Brown's Bar,Miller,381.25720765261394,0.0,189.64999999999998
2023-10-28,Brown's Bar,Miller,570.9072076526139,0.0,0.0
2023-10-29,Brown's Bar,Miller,760.5572076526139,0.0,0.0
2023-10-30,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-10-31,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-01,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-02,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-03,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-04,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-05,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-06,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-07,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-08,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-09,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-10,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-11,Brown's Bar,Miller,950.2072076526139,0.0,0.0
2023-11-12,Brown's Bar,Miller,696.1072076526139,254.1,0.0
2023-11-13,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-14,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-15,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-16,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-17,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-18,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-19,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-20,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-21,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-22,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-23,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-24,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-25,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-26,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-27,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-28,Brown's Bar,Miller,696.1072076526139,0.0,0.0
2023-11-29,Brown's Bar,Miller,463.7772076526138,232.33,107.13000000000011
2023-11-30,Brown's Bar,Miller,463.7772076526138,0.0,107.13000000000011
2023-12-01,Brown's Bar,Miller,463.7772076526138,0.0,107.13000000000011
2023-12-02,Brown's Bar,Miller,424.0272076526139,146.88,146.88
2023-12-03,Brown's Bar,Miller,457.13720765261405,74.02,113.76999999999987
2023-12-04,Brown's Bar,Miller,564.2672076526142,0.0,6.639999999999759
2023-12-05,Brown's Bar,Miller,711.1472076526142,0.0,0.0
2023-12-06,Brown's Bar,Miller,824.917207652614,0.0,0.0
2023-12-07,Brown's Bar,Miller,831.5572076526138,0.0,0.0
2023-12-08,Brown's Bar,Miller,831.5572076526138,0.0,0.0
2023-12-09,Brown's Bar,Miller,831.5572076526138,0.0,0.0
2023-12-10,Brown's Bar,Miller,831.5572076526138,0.0,0.0
2023-12-11,Brown's Bar,Miller,695.5272076526138,136.03,0.0
2023-12-12,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-13,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-14,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-15,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-16,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-17,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-18,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-19,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-20,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-21,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-22,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-23,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-24,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-25,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-26,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-27,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-28,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-29,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-30,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-12-31,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2024-01-01,Brown's Bar,Miller,695.5272076526138,0.0,0.0
2023-10-23,Brown's Bar,Smirnoff,490.7143636987819,0.0,0.0
2023-10-24,Brown's Bar,Smirnoff,490.7143636987819,0.0,0.0
2023-10-25,Brown's Bar,Smirnoff,490.7143636987819,0.0,0.0
2023-10-26,Brown's Bar,Smirnoff,490.7143636987819,0.0,0.0
2023-10-27,Brown's Bar,Smirnoff,490.7143636987819,0.0,0.0
2023-10-28,Brown's Bar,Smirnoff,490.7143636987819,0.0,0.0
2023-10-29,Brown's Bar,Smirnoff,99.76436369878189,390.95,390.95
2023-10-30,Brown's Bar,Smirnoff,0.0,315.64,490.7143636987819
2023-10-31,Brown's Bar,Smirnoff,0.0,0.0,490.7143636987819
2023-11-01,Brown's Bar,Smirnoff,390.95,0.0,99.76436369878189
2023-11-02,Brown's Bar,Smirnoff,881.6643636987819,0.0,0.0
2023-11-03,Brown's Bar,Smirnoff,1372.3787273975638,0.0,0.0
2023-11-04,Brown's Bar,Smirnoff,1472.1430910963456,0.0,0.0
2023-11-05,Brown's Bar,Smirnoff,1472.1430910963456,0.0,0.0
2023-11-06,Brown's Bar,Smirnoff,1215.0030910963455,257.14,0.0
2023-11-07,Brown's Bar,Smirnoff,667.3630910963456,547.64,0.0
2023-11-08,Brown's Bar,Smirnoff,204.66309109634557,462.7,286.0512726024363
2023-11-09,Brown's Bar,Smirnoff,204.66309109634557,0.0,286.0512726024363
2023-11-10,Brown's Bar,Smirnoff,204.66309109634557,0.0,286.0512726024363
2023-11-11,Brown's Bar,Smirnoff,490.7143636987819,0.0,0.0
2023-11-12,Brown's Bar,Smirnoff,776.7656363012181,0.0,0.0
2023-11-13,Brown's Bar,Smirnoff,960.6669089036544,102.15,0.0
2023-11-14,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-15,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-16,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-17,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-18,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-19,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-20,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-21,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-22,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-23,Brown's Bar,Smirnoff,960.6669089036544,0.0,0.0
2023-11-24,Brown's Bar,Smirnoff,607.8269089036544,352.84,0.0
2023-11-25,Brown's Bar,Smirnoff,607.8269089036544,0.0,0.0
2023-11-26,Brown's Bar,Smirnoff,607.8269089036544,0.0,0.0
2023-11-27,Brown's Bar,Smirnoff,607.8269089036544,0.0,0.0
2023-11-28,Brown's Bar,Smirnoff,607.8269089036544,0.0,0.0
2023-11-29,Brown's Bar,Smirnoff,607.8269089036544,0.0,0.0
2023-11-30,Brown's Bar,Smirnoff,493.2569089036544,114.57,0.0
2023-12-01,Brown's Bar,Smirnoff,493.2569089036544,0.0,0.0
2023-12-02,Brown's Bar,Smirnoff,71.00690890365439,422.25,419.7074547951275
2023-12-03,Brown's Bar,Smirnoff,0.0,130.34,490.7143636987819
2023-12-04,Brown's Bar,Smirnoff,0.0,0.0,490.7143636987819
2023-12-05,Brown's Bar,Smirnoff,419.7074547951275,0.0,71.00690890365439
2023-12-06,Brown's Bar,Smirnoff,910.4218184939093,0.0,0.0
2023-12-07,Brown's Bar,Smirnoff,1401.1361821926912,0.0,0.0
2023-12-08,Brown's Bar,Smirnoff,1472.1430910963456,0.0,0.0
2023-12-09,Brown's Bar,Smirnoff,1472.1430910963456,0.0,0.0
2023-12-10,Brown's Bar,Smirnoff,1472.1430910963456,0.0,0.0
2023-12-11,Brown's Bar,Smirnoff,1140.7430910963458,331.4,0.0
2023-12-12,Brown's Bar,Smirnoff,1140.7430910963458,0.0,0.0
2023-12-13,Brown's Bar,Smirnoff,1140.7430910963458,0.0,0.0
2023-12-14,Brown's Bar,Smirnoff,972.9330910963458,167.81,0.0
2023-12-15,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-16,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-17,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-18,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-19,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-20,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-21,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-22,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-23,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-24,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-25,Brown's Bar,Smirnoff,972.9330910963458,0.0,0.0
2023-12-26,Brown's Bar,Smirnoff,422.1930910963458,550.74,68.52127260243606
2023-12-27,Brown's Bar,Smirnoff,422.1930910963458,0.0,68.52127260243606
2023-12-28,Brown's Bar,Smirnoff,422.1930910963458,0.0,68.52127260243606
2023-12-29,Brown's Bar,Smirnoff,490.7143636987819,0.0,0.0
2023-12-30,Brown's Bar,Smirnoff,559.2356363012179,0.0,0.0
2023-12-31,Brown's Bar,Smirnoff,627.756908903654,0.0,0.0
2024-01-01,Brown's Bar,Smirnoff,375.366908903654,252.39,115.34745479512787
2023-10-23,Brown's Bar,Sutter Home,176.46286756390538,408.67,408.67
2023-10-24,Brown's Bar,Sutter Home,176.46286756390538,0.0,408.67
2023-10-25,Brown's Bar,Sutter Home,0.0,437.81,585.1328675639054
2023-10-26,Brown's Bar,Sutter Home,271.18,137.49,313.9528675639054
2023-10-27,Brown's Bar,Sutter Home,679.85,0.0,0.0
2023-10-28,Brown's Bar,Sutter Home,1264.9828675639055,0.0,0.0
2023-10-29,Brown's Bar,Sutter Home,1578.9357351278109,0.0,0.0
2023-10-30,Brown's Bar,Sutter Home,1578.9357351278109,0.0,0.0
2023-10-31,Brown's Bar,Sutter Home,1157.4057351278109,421.53,0.0
2023-11-01,Brown's Bar,Sutter Home,1157.4057351278109,0.0,0.0
2023-11-02,Brown's Bar,Sutter Home,1039.865735127811,117.54,0.0
2023-11-03,Brown's Bar,Sutter Home,1039.865735127811,0.0,0.0
2023-11-04,Brown's Bar,Sutter Home,1039.865735127811,0.0,0.0
2023-11-05,Brown's Bar,Sutter Home,1039.865735127811,0.0,0.0
2023-11-06,Brown's Bar,Sutter Home,1039.865735127811,0.0,0.0
2023-11-07,Brown's Bar,Sutter Home,1039.865735127811,0.0,0.0
2023-11-08,Brown's Bar,Sutter Home,1039.865735127811,0.0,0.0
2023-11-09,Brown's Bar,Sutter Home,728.325735127811,311.54,0.0
2023-11-10,Brown's Bar,Sutter Home,728.325735127811,0.0,0.0
2023-11-11,Brown's Bar,Sutter Home,728.325735127811,0.0,0.0
2023-11-12,Brown's Bar,Sutter Home,406.78573512781094,321.54,178.34713243609445
2023-11-13,Brown's Bar,Sutter Home,406.78573512781094,0.0,178.34713243609445
2023-11-14,Brown's Bar,Sutter Home,406.78573512781094,0.0,178.34713243609445
2023-11-15,Brown's Bar,Sutter Home,424.8528675639054,160.28,160.27999999999997
2023-11-16,Brown's Bar,Sutter Home,603.1999999999998,0.0,0.0
2023-11-17,Brown's Bar,Sutter Home,781.5471324360942,0.0,0.0
2023-11-18,Brown's Bar,Sutter Home,941.8271324360942,0.0,0.0
2023-11-19,Brown's Bar,Sutter Home,941.8271324360942,0.0,0.0
2023-11-20,Brown's Bar,Sutter Home,941.8271324360942,0.0,0.0
2023-11-21,Brown's Bar,Sutter Home,941.8271324360942,0.0,0.0
2023-11-22,Brown's Bar,Sutter Home,941.8271324360942,0.0,0.0
2023-11-23,Brown's Bar,Sutter Home,941.8271324360942,0.0,0.0
2023-11-24,Brown's Bar,Sutter Home,941.8271324360942,0.0,0.0
2023-11-25,Brown's Bar,Sutter Home,612.0671324360942,329.76,0.0
2023-11-26,Brown's Bar,Sutter Home,238.5771324360942,373.49,346.5557351278112
2023-11-27,Brown's Bar,Sutter Home,238.5771324360942,0.0,346.5557351278112
2023-11-28,Brown's Bar,Sutter Home,238.5771324360942,0.0,346.5557351278112
2023-11-29,Brown's Bar,Sutter Home,585.1328675639054,0.0,0.0
2023-11-30,Brown's Bar,Sutter Home,931.6886026917166,0.0,0.0
2023-12-01,Brown's Bar,Sutter Home,1098.2843378195278,179.96,0.0
2023-12-02,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-03,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-04,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-05,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-06,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-07,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-08,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-09,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-10,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-11,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-12,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-13,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-14,Brown's Bar,Sutter Home,1098.2843378195278,0.0,0.0
2023-12-15,Brown's Bar,Sutter Home,969.7543378195278,128.53,0.0
2023-12-16,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-17,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-18,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-19,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-20,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-21,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-22,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-23,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-24,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-25,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-26,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-27,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-28,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-29,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-30,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-12-31,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2024-01-01,Brown's Bar,Sutter Home,969.7543378195278,0.0,0.0
2023-10-23,Brown's Bar,Yellow Tail,717.7445892179044,0.0,0.0
2023-10-24,Brown's Bar,Yellow Tail,717.7445892179044,0.0,0.0
2023-10-25,Brown's Bar,Yellow Tail,717.7445892179044,0.0,0.0
2023-10-26,Brown's Bar,Yellow Tail,717.7445892179044,0.0,0.0
2023-10-27,Brown's Bar,Yellow Tail,717.7445892179044,0.0,0.0
2023-10-28,Brown's Bar,Yellow Tail,717.7445892179044,0.0,0.0
2023-10-29,Brown's Bar,Yellow Tail,446.0445892179044,271.7,271.7
2023-10-30,Brown's Bar,Yellow Tail,446.0445892179044,0.0,271.7
2023-10-31,Brown's Bar,Yellow Tail,446.0445892179044,0.0,271.7
2023-11-01,Brown's Bar,Yellow Tail,97.24458921790438,620.5,620.5
2023-11-02,Brown's Bar,Yellow Tail,368.94458921790437,0.0,348.8
2023-11-03,Brown's Bar,Yellow Tail,432.7245892179044,207.92,285.02
2023-11-04,Brown's Bar,Yellow Tail,1053.2245892179044,0.0,0.0
2023-11-05,Brown's Bar,Yellow Tail,1402.0245892179043,0.0,0.0
2023-11-06,Brown's Bar,Yellow Tail,1687.0445892179043,0.0,0.0
2023-11-07,Brown's Bar,Yellow Tail,1687.0445892179043,0.0,0.0
2023-11-08,Brown's Bar,Yellow Tail,1687.0445892179043,0.0,0.0
2023-11-09,Brown's Bar,Yellow Tail,1687.0445892179043,0.0,0.0
2023-11-10,Brown's Bar,Yellow Tail,1469.9945892179044,217.05,0.0
2023-11-11,Brown's Bar,Yellow Tail,1469.9945892179044,0.0,0.0
2023-11-12,Brown's Bar,Yellow Tail,1469.9945892179044,0.0,0.0
2023-11-13,Brown's Bar,Yellow Tail,1469.9945892179044,0.0,0.0
2023-11-14,Brown's Bar,Yellow Tail,1469.9945892179044,0.0,0.0
2023-11-15,Brown's Bar,Yellow Tail,1469.9945892179044,0.0,0.0
2023-11-16,Brown's Bar,Yellow Tail,1469.9945892179044,0.0,0.0
2023-11-17,Brown's Bar,Yellow Tail,1469.9945892179044,0.0,0.0
2023-11-18,Brown's Bar,Yellow Tail,1469.9945892179044,0.0,0.0
2023-11-19,Brown's Bar,Yellow Tail,1155.4245892179044,314.57,0.0
2023-11-20,Brown's Bar,Yellow Tail,689.6145892179045,465.81,28.12999999999988
2023-11-21,Brown's Bar,Yellow Tail,689.6145892179045,0.0,28.12999999999988
2023-11-22,Brown's Bar,Yellow Tail,689.6145892179045,0.0,28.12999999999988
2023-11-23,Brown's Bar,Yellow Tail,717.7445892179044,0.0,0.0
2023-11-24,Brown's Bar,Yellow Tail,745.8745892179043,0.0,0.0
2023-11-25,Brown's Bar,Yellow Tail,774.0045892179041,0.0,0.0
2023-11-26,Brown's Bar,Yellow Tail,774.0045892179041,0.0,0.0
2023-11-27,Brown's Bar,Yellow Tail,774.0045892179041,0.0,0.0
2023-11-28,Brown's Bar,Yellow Tail,583.5245892179041,190.48,134.22000000000025
2023-11-29,Brown's Bar,Yellow Tail,148.81458921790414,434.71,568.9300000000003
2023-11-30,Brown's Bar,Yellow Tail,148.81458921790414,0.0,568.9300000000003
2023-12-01,Brown's Bar,Yellow Tail,283.0345892179044,0.0,434.71
2023-12-02,Brown's Bar,Yellow Tail,571.7645892179046,280.2,145.9799999999998
2023-12-03,Brown's Bar,Yellow Tail,1140.6945892179049,0.0,0.0
2023-12-04,Brown's Bar,Yellow Tail,1575.404589217905,0.0,0.0
2023-12-05,Brown's Bar,Yellow Tail,1408.4845892179046,312.9,0.0
2023-12-06,Brown's Bar,Yellow Tail,1408.4845892179046,0.0,0.0
2023-12-07,Brown's Bar,Yellow Tail,1408.4845892179046,0.0,0.0
2023-12-08,Brown's Bar,Yellow Tail,1408.4845892179046,0.0,0.0
2023-12-09,Brown's Bar,Yellow Tail,1408.4845892179046,0.0,0.0
2023-12-10,Brown's Bar,Yellow Tail,1408.4845892179046,0.0,0.0
2023-12-11,Brown's Bar,Yellow Tail,1408.4845892179046,0.0,0.0
2023-12-12,Brown's Bar,Yellow Tail,986.2745892179046,422.21,0.0
2023-12-13,Brown's Bar,Yellow Tail,0.0,1118.28,717.7445892179044
2023-12-14,Brown's Bar,Yellow Tail,0.0,269.05,717.7445892179044
2023-12-15,Brown's Bar,Yellow Tail,0.0,0.0,717.7445892179044
2023-12-16,Brown's Bar,Yellow Tail,717.7445892179044,0.0,0.0
2023-12-17,Brown's Bar,Yellow Tail,1435.4891784358088,0.0,0.0
2023-12-18,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-19,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-20,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-21,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-22,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-23,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-24,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-25,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-26,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-27,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-28,Brown's Bar,Yellow Tail,2153.233767653713,0.0,0.0
2023-12-29,Brown's Bar,Yellow Tail,1711.4037676537132,441.83,0.0
2023-12-30,Brown's Bar,Yellow Tail,1711.4037676537132,0.0,0.0
2023-12-31,Brown's Bar,Yellow Tail,1711.4037676537132,0.0,0.0
2024-01-01,Brown's Bar,Yellow Tail,1711.4037676537132,0.0,0.0
2023-10-23,Johnson's Bar,Absolut,674.5028545402206,0.0,0.0
2023-10-24,Johnson's Bar,Absolut,674.5028545402206,0.0,0.0
2023-10-25,Johnson's Bar,Absolut,474.5728545402206,199.93,199.93
2023-10-26,Johnson's Bar,Absolut,474.5728545402206,0.0,199.93
2023-10-27,Johnson's Bar,Absolut,474.5728545402206,0.0,199.93
2023-10-28,Johnson's Bar,Absolut,674.5028545402206,0.0,0.0
2023-10-29,Johnson's Bar,Absolut,874.4328545402207,0.0,0.0
2023-10-30,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-10-31,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-01,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-02,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-03,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-04,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-05,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-06,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-07,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-08,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-09,Johnson's Bar,Absolut,1074.3628545402207,0.0,0.0
2023-11-10,Johnson's Bar,Absolut,570.9728545402207,503.39,103.52999999999986
2023-11-11,Johnson's Bar,Absolut,570.9728545402207,0.0,103.52999999999986
2023-11-12,Johnson's Bar,Absolut,90.37285454022071,480.6,584.1299999999999
2023-11-13,Johnson's Bar,Absolut,193.90285454022057,0.0,480.6
2023-11-14,Johnson's Bar,Absolut,297.43285454022043,0.0,377.07000000000016
2023-11-15,Johnson's Bar,Absolut,303.1928545402203,578.37,371.3100000000003
2023-11-16,Johnson's Bar,Absolut,783.7928545402203,0.0,0.0
2023-11-17,Johnson's Bar,Absolut,1160.8628545402205,0.0,0.0
2023-11-18,Johnson's Bar,Absolut,1532.1728545402207,0.0,0.0
2023-11-19,Johnson's Bar,Absolut,1283.6228545402207,248.55,0.0
2023-11-20,Johnson's Bar,Absolut,1283.6228545402207,0.0,0.0
2023-11-21,Johnson's Bar,Absolut,776.0128545402207,507.61,0.0
2023-11-22,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-11-23,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-11-24,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-11-25,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-11-26,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-11-27,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-11-28,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-11-29,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-11-30,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-12-01,Johnson's Bar,Absolut,776.0128545402207,0.0,0.0
2023-12-02,Johnson's Bar,Absolut,522.9328545402207,253.08,151.56999999999994
2023-12-03,Johnson's Bar,Absolut,349.0128545402207,173.92,325.4899999999999
2023-12-04,Johnson's Bar,Absolut,187.6728545402207,161.34,486.8299999999999
2023-12-05,Johnson's Bar,Absolut,339.2428545402206,0.0,335.26
2023-12-06,Johnson's Bar,Absolut,664.7328545402205,0.0,9.770000000000095
2023-12-07,Johnson's Bar,Absolut,1151.5628545402205,0.0,0.0
2023-12-08,Johnson's Bar,Absolut,1486.8228545402205,0.0,0.0
2023-12-09,Johnson's Bar,Absolut,1496.5928545402207,0.0,0.0
2023-12-10,Johnson's Bar,Absolut,1359.1628545402207,137.43,0.0
2023-12-11,Johnson's Bar,Absolut,1018.7928545402207,340.37,0.0
2023-12-12,Johnson's Bar,Absolut,1018.7928545402207,0.0,0.0
2023-12-13,Johnson's Bar,Absolut,1018.7928545402207,0.0,0.0
2023-12-14,Johnson's Bar,Absolut,1018.7928545402207,0.0,0.0
2023-12-15,Johnson's Bar,Absolut,462.2628545402207,556.53,212.2399999999999
2023-12-16,Johnson's Bar,Absolut,462.2628545402207,0.0,212.2399999999999
2023-12-17,Johnson's Bar,Absolut,462.2628545402207,0.0,212.2399999999999
2023-12-18,Johnson's Bar,Absolut,674.5028545402206,0.0,0.0
2023-12-19,Johnson's Bar,Absolut,886.7428545402205,0.0,0.0
2023-12-20,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-21,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-22,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-23,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-24,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-25,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-26,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-27,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-28,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-29,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-30,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-12-31,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2024-01-01,Johnson's Bar,Absolut,1098.9828545402204,0.0,0.0
2023-10-23,Johnson's Bar,Bacardi,121.54265281998312,409.36,409.36
2023-10-24,Johnson's Bar,Bacardi,121.54265281998312,0.0,409.36
2023-10-25,Johnson's Bar,Bacardi,121.54265281998312,0.0,409.36
2023-10-26,Johnson's Bar,Bacardi,530.9026528199831,0.0,0.0
2023-10-27,Johnson's Bar,Bacardi,940.2626528199831,0.0,0.0
2023-10-28,Johnson's Bar,Bacardi,853.2626528199831,496.36,0.0
2023-10-29,Johnson's Bar,Bacardi,853.2626528199831,0.0,0.0
2023-10-30,Johnson's Bar,Bacardi,853.2626528199831,0.0,0.0
2023-10-31,Johnson's Bar,Bacardi,853.2626528199831,0.0,0.0
